chunk_id,topic,title,content,source,source_url,document_type,chunk_id_char_count,content_char_count
Soil Organic Carbon _240,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"63 REFERENCES Vol. 16–2012 Wright SF, Green VS, Cavigelli MA 2007 Glomalin in aggregate size classes from three different farming systems. Soil and Tillage Research. 94: 546-549. Yang XM, Bouman BAM, Wang H, Wang Z, Zhao J, Cehn B 2005 Performance of temperate aerobic rice under different water regimes in North China. Agricultural Water Management 74: 107-122. Yang XM, Kay BD 2001 Impacts of tillage practices on total, loose- and occluded- particulate, and humified organic carbon fractions in soils within a field in southern Ontario. Can J Soil Sci 81: 149-156. Yang XM, Wander MM 1999 Tillage effects on soil organic carbon distribution and storage in a silt loam soil in Illinois. Soil Till Res 52: 1-9. Zingore S, Manyame C, Nyamugafata P , Giller KE 2005 Long-term changes in organic matter of woodland soils cleared for arable cropping in Zimbabwe. European Journal of Soil Science 56: 727-736.",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,905
Soil Organic Carbon _241,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"65Vol. 16–2012 AnnexesANNEX 1 Quantities of residues achievable in different climates under common rotation systems, regardless of the agricultural practice CROP ROTATION CLIMATE LOCATION ORGANIC MATTER PRODUCED AUTHOR pigeon pea semi-arid tropics India 3 t ha-1 of dry leaf Abdurahman et al. (1998) cowpea 0.14 t ha-1 of dry leaf velvetbean1-based systems Tropics America central 35 - 50 t -1 ha-1 y-1 of biomass FAO (2001) soybean semi-arid temperate Canada Reicosky (1997) maize twice the amount of soybean residue 1 Velvetbean = Mucuna pruriens",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,548
Soil Organic Carbon _242,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"67 ANNEXES Vol. 16–2012 ANNEX 2 SOC quantities achievable in different climates under most common rotation systems (adapted from Jarecki and Lal, 2003) CROP ROTATIONS with and without cover crop or green manure CLIMATE LOCATION SOIL type SOC INCREASE relative to the same rotation without cover crop or green manure [t-1 ha-1 y-1] AUTHOR millet - wheat - green manure - sesbania 1 Tropics India Sand loam 0.20 Chander et al. (1997) millet - wheat - fallow wheat - barley - green manure humid and subhumid temperate Sweden Sandy clay loam 0.35 Paustian et al. (1992) wheat - barley cotton2 - rye3 humid and subhumid subtropics USA, Alabama Sand loam 5.413 Nyakatawa et al. (2001)cotton - fallow hairy vetch in tomato - maize 0.90 tomato - maize tomato - eggplant4 - rye humid and subhumid subtropics USA, Georgia Sand loam 0.63 Sainju et al. (2002) tomato - eggplant tomato - eggplant - hairy vetch 0.51 tomato - eggplant tomato - eggplant - clover5 0.50 tomato - eggplant",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,971
Soil Organic Carbon _243,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,tomato - eggplant tomato - eggplant - hairy vetch 0.51 tomato - eggplant tomato - eggplant - clover5 0.50 tomato - eggplant 1 Sesbania = Sesbania sesban 2 Cotton = Gossypium spp. 3 Rye = Secale cereale L. 4 Eggplant = Solanum melogena 5 Clover = Trifolium spp.,FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,260
Soil Organic Carbon _244,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"68 SOIL ORGANIC CARBON ACCUMULATION AND GREENHOUSE GAS EMISSION REDUCTIONS FROM CONSERVATION AGRICULTURE Integrated Crop Management CROP ROTATIONS with and without cover crop or green manure CLIMATE LOCATION SOIL type SOC INCREASE relative to the same rotation without cover crop or green manure [t-1 ha-1 y-1] AUTHOR alfalfa6 humid and subhumid temperate USA, Ohio Silty clay loam 0.48 Lal et al. (1998a) maize monocrop Kentucky bluegrass7 -0.04 maize monocrop fescue8 2.12 maize monocrop bromegrass9 2.08 maize monocrop maize - rye humid and subhumid temperate USA, Washington state Silty loam 0.53 Kuo et al. (1997) maize maize - Austrian winter pea10 0.16 maize maize - ryegrass 0.32 maize maize - vetch 0.11 maize maize - rapeseed11 -0.11 maize (cont.) 6 Alfalfa = Medicago sativa 7 Kentucky bluegrass = Poa pratensis 8 Fescue = Festuca arundinacea 9 Bromegrass = Bromus inermis. 10 Austrian winter pea = Lathyrus hirsutus L. 11 Rapeseed = Brassica napus",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,959
Soil Organic Carbon _245,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"69 ANNEXES Vol. 16–2012 ANNEX 3 Experimental results on the long-term impact on SOC content / carbon (C) inputs of different tillage systems under the same crop rotation schemes PRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR soybean vs. Subtropical India, central 22% of the annual gross C input Kundu et al.(2001) wheat 32% of the annual gross C input black lentil - fallow vs. Semiarid Canada 1.4 - 1.8 t ha-1 of C Curtin et al. (2000)wheat 2 - 3 times the amount of C annually achieved with the black lentil - fallow rotation maize - oat - clover USA, Illinois Comparison of different crop rotations with the adjacent natural grassland SOC content decreased by 29% in 64 years Al-Kaisi (2008)maize - oat - clover with manure, lime and rock phosphate SOC content increased by 4% in 64 years maize - oat SOC content decreased by 33% in 64 years maize - oat with manure, lime and rock phosphate",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,963
Soil Organic Carbon _246,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"SOC content increased by 4% in 64 years maize - oat SOC content decreased by 33% in 64 years maize - oat with manure, lime and rock phosphate SOC content decreased by 24% in 64 years continuous maize SOC content decreased by 45.6% in 64 years continuous maize with manure, lime and rock phosphate SOC content decreased by 35% in 64 years",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,337
Soil Organic Carbon _247,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"70 SOIL ORGANIC CARBON ACCUMULATION AND GREENHOUSE GAS EMISSION REDUCTIONS FROM CONSERVATION AGRICULTURE Integrated Crop ManagementPRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR 4 years of pasture soybean - sunflower vs. Temperate - humid Argentina, Balcarce loamy complex of Typic Argiudoll and Petrocalcic Paleudoll soils TA 11 years experiment (from 1984 to 1995) Higher C sequestration achieved with this rotation. Beneficial effect of N-fertilizer on SOC sequestration. Studdert and Echeverría (2000) continuous soybean wheat - soybean vs. Higher C sequestration achieved with this rotation. continuous soybean soybean - maize vs. Higher C sequestration achieved with this rotation. continuous soybean maize - sunflower vs. Lower C sequestration achieved with this rotation. Beneficial effect of N-fertilizer on SOC sequestration. continuous maize maize - soybean vs. Lower C sequestration",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,963
Soil Organic Carbon _248,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,achieved with this rotation. Beneficial effect of N-fertilizer on SOC sequestration. continuous maize maize - soybean vs. Lower C sequestration achieved with this rotation. Beneficial effect of N-fertilizer on SOC sequestration. continuous soybean wheat - sunflower vs. Higher C sequestration achieved with this rotation. N-fertilizer application beneficial. (cont.),FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,366
Soil Organic Carbon _249,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"71 ANNEXES Vol. 16–2012 PRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR continuous wheat wheat - soybean vs. Higher C sequestration achieved with this rotation. N-fertilizer application beneficial. continuous soybean continuous wheat vs. Canada, west SOC stored at a rate of 0.15 + 0.6 t of carbon ha-1 y-1 VandenBygaart et al.(2003) fallow 2.2 less t of carbon ha -1 stored wheat grass1 vs. SOC stored at a rate of 0.35 + 0.19 t of carbon ha-1 y-1 fallow - wheat 2.3 less t of carbon ha -1 stored flax2 vs. SOC stored at a rate of -0.15 + 0.2 t of carbon ha-1 y-1 wheat 2.4 less t of carbon ha -1 stored hay - fallow - wheat SOC stored at a rate of 0.22 + 0.19 t of carbon ha-1 y-1 lentil3 or red clover4 - wheat - wheat vs. SOC stored at a rate of 0.15 + 0.11 t of carbon ha-1 y-1 fallow - wheat - wheat vs. 2.3 less t of carbon ha -1 stored",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,911
Soil Organic Carbon _250,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,- wheat vs. SOC stored at a rate of 0.15 + 0.11 t of carbon ha-1 y-1 fallow - wheat - wheat vs. 2.3 less t of carbon ha -1 stored 1 Wheat grass = Agropyron cristatum or Agropyron trichophorum 2 Flax = Linum usitatissimum 3 Lentil = Lens culinaria 4 Red clover = Trifolium pratense (cont.),FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,288
Soil Organic Carbon _251,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"72 SOIL ORGANIC CARBON ACCUMULATION AND GREENHOUSE GAS EMISSION REDUCTIONS FROM CONSERVATION AGRICULTURE Integrated Crop Management PRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR fallow - fall rye5 - fall rye vs. SOC stored at a rate of 0.1 + 0.14 t of carbon ha-1 y-1 fallow - wheat - wheat 2.3 less t of carbon ha -1 stored straw retention vs. SOC stored at a rate of 0.12 + 0.9 t of carbon ha-1 y-1 straw removal 1.3 less t of carbon ha -1 stored alfalfa6 or red clover - maize vs. SOC stored at a rate of 0.44 + 0.28 t of carbon ha-1 y-1 continuous maize 14.4 + 11.5 less t of carbon ha-1 stored wheat -sunflower Spain, south Vertisol NT vs. TA Comparison of 4 different rotations for TA and NT over more than 11 years. Over 11 years, wheat - sunflower and wheat - wheat rotations accumulate greater above-ground C than other rotations for both tillage systems. López-Bellido et al. (2010)",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,962
Soil Organic Carbon _252,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"- wheat rotations accumulate greater above-ground C than other rotations for both tillage systems. López-Bellido et al. (2010) wheat - wheat Over 20 years, wheat - wheat and wheat - faba bean7 sequestered 1.1 t C ha-1 y-1 for NT and 0.7 t C ha-1 y-1 for TA. This increment is greater for the 30 - 90 cm depths. wheat - faba bean wheat - fallow The lowest above-ground residue C corresponds to wheat - fallow in both tillage systems. 5 Fall rye = Lolium perenne 6 Alfalfa = Medicago sativa 7 Faba bean = Vicia faba (cont.)",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,521
Soil Organic Carbon _253,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,73 ANNEXES Vol. 16–2012 PRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR maize - soybean Strip Tillage8 vs. TA Comparison of two adjacent fields under the same rotations and two different agricultural systems over a 2-year period. Both systems are small net sources of C. Strip Tillage does not achieve any C sequestration benefit. Problems related to net ecosystem exchange measurements: i) short-term data used; ii) measurements are subject to experimental difficulties; iii) empirical gap-filling of time periods when measurements were not taken is required. Baker and Griffis (2005) Cereal- fallow rotation winter wheat - Vicia sativa - pea Semiarid Spain Loam Vertic Luvisol NT vs. MT vs. TA 20 years experiment comparing 3 agricultural systems under the same rotation. The steady state of SOC sequestration is reached after 11 years of starting the experiment in NT,FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,938
Soil Organic Carbon _254,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"systems under the same rotation. The steady state of SOC sequestration is reached after 11 years of starting the experiment in NT and 12 years in TA and MT: the average SOC is 14% higher in NT than in MT and TA, whereas no signiﬁcant differences are encountered between MT and TA. Hernanz et al. (2009) maize - oat - sorghum - soybean vs. USA, Nebraska - Mead TA 10 years experiment Higher C sequestration achieved with this rotation. Beneficial effect of no N-fertilizer application relative to low, medium and high doses applied. Varvel (1994) continuous maize 8 Strip Tillage = The concept of strip tillage, as described by Lal (1973), requires that the seedbed is divided into a seedling zone and a soil management zone. The seedling zone (5 to 10 cm wide) is mechanically tilled; the interrow zone is left undisturbed and protected by mulch.",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,846
Soil Organic Carbon _255,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,cm wide) is mechanically tilled; the interrow zone is left undisturbed and protected by mulch. Strip tillage can also be achieved by chiselling in the row zone to assist water infiltration and root proliferation in presence of hardpans. (cont.),FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,244
Soil Organic Carbon _256,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"74 SOIL ORGANIC CARBON ACCUMULATION AND GREENHOUSE GAS EMISSION REDUCTIONS FROM CONSERVATION AGRICULTURE Integrated Crop Management PRIOR HISTORY CROP ROTATION CLIMATE LOCATION SOIL texture SOIL type AGRIC. SYSTEM EXPERIMENT DETAILS RESULTS AUTHOR maize - oat - sorghum - soybean vs. Higher C sequestration achieved with this rotation. Beneficial effect of no N-fertilizer application relative to low, medium and high doses applied. continuous soybean maize - oat - sorghum - soybean vs. Higher C sequestration achieved with this rotation. Positive effect of no N-fertilizer application relative to low, medium and high doses applied. continuous sorghum maize - soybean - sorghum - oat vs. Higher C sequestration achieved with this rotation. Beneficial effect of no N-fertilizer application relative to low, medium and high doses applied. continuous maize maize - soybean - sorghum - oat vs. Lower C sequestration achieved with this rotation.",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,942
Soil Organic Carbon _257,Soil Health,Soil Organic Carbon Accumulation and Greenhouse Gas Emission Reductions from Conservation Agriculture,"and high doses applied. continuous maize maize - soybean - sorghum - oat vs. Lower C sequestration achieved with this rotation. Beneficial effect of high doses of N-fertilizer applied relative to no, low and medium doses applied. continuous soybean (cont.)",FAO,https://www.fao.org/fileadmin/user_upload/agp/icm16.pdf,pdf,24,256
